image_id,split,label,label_id,source_dataset,source_version,source_original_split,source_original_label,source_project_relative_path,source_dataset_relative_path,selected_relative_path,source_sha256,copied_sha256,selection_rank,file_size_bytes,width,height,mode,format
cifake_v3_validation_ai_generated_0021,validation,ai_generated,1,CIFAKE,3,train,fake,data/interim/cifake_source_v3/train/FAKE/2921 (6).jpg,train/FAKE/2921 (6).jpg,data/raw/prototype/ai_generated/cifake_v3_validation_ai_generated_0021.jpg,cfb5079af43a653e928b7e2f5c6b26ff7af0686db89fbcbfa417e715b25aef1d,cfb5079af43a653e928b7e2f5c6b26ff7af0686db89fbcbfa417e715b25aef1d,01f87f1bf0e938f2e92ed577e04a4519db46f64c4194d480bf0e416b9aa3200d,933,32,32,RGB,JPEG
cifake_v3_validation_ai_generated_0022,validation,ai_generated,1,CIFAKE,3,train,fake,data/interim/cifake_source_v3/train/FAKE/2003 (7).jpg,train/FAKE/2003 (7).jpg,data/raw/prototype/ai_generated/cifake_v3_validation_ai_generated_0022.jpg,5124fe0accadc8e735c82bde656edfb7c315a46b5aed17402c0b485172634970,5124fe0accadc8e735c82bde656edfb7c315a46b5aed17402c0b485172634970,01f9764ebfaed24f23b9f1d1f3c0d8edcf48234c629e634d5704fc11cf0e3462,1028,32,32,RGB,JPEG
cifake_v3_validation_ai_generated_0023,validation,ai_generated,1,CIFAKE,3,train,fake,data/interim/cifake_source_v3/train/FAKE/1165 (2).jpg,train/FAKE/1165 (2).jpg,data/raw/prototype/ai_generated/cifake_v3_validation_ai_generated_0023.jpg,8ec8c1c396530af0ea23f315387cb954a5f258aed06c2a61a1a1e3aa51870676,8ec8c1c396530af0ea23f315387cb954a5f258aed06c2a61a1a1e3aa51870676,01fa88d884cc0f528db6684843b98bfa9830970086cdc24549af834ce1207199,957,32,32,RGB,JPEG
cifake_v3_validation_ai_generated_0024,validation,ai_generated,1,CIFAKE,3,train,fake,data/interim/cifake_source_v3/train/FAKE/2709 (9).jpg,train/FAKE/2709 (9).jpg,data/raw/prototype/ai_generated/cifake_v3_validation_ai_generated_0024.jpg,eb4dba04b3ea846fa6645f9ca76f4eae466c5e5cedb4144d741d3f3d722c00f7,eb4dba04b3ea846fa6645f9ca76f4eae466c5e5cedb4144d741d3f3d722c00f7,01fc2afc63e0436100bd27ab2e869a200b545b0b38bf1b13d5f530ee320507e0,846,32,32,RGB,JPEG
cifake_v3_validation_ai_generated_0025,validation,ai_generated,1,CIFAKE,3,train,fake,data/interim/cifake_source_v3/train/FAKE/1659 (4).jpg,train/FAKE/1659 (4).jpg,data/raw/prototype/ai_generated/cifake_v3_validation_ai_generated_0025.jpg,0de88558abf7ffcded99749d855b3ae74f7c246117832e5a780278949629615e,0de88558abf7ffcded99749d855b3ae74f7c246117832e5a780278949629615e,01fcabbcc51279e694af189562c0b2e218a14c88ce1fcc6a02d97f1119da6e32,1033,32,32,RGB,JPEG
cifake_v3_validation_ai_generated_0026,validation,ai_generated,1,CIFAKE,3,train,fake,data/interim/cifake_source_v3/train/FAKE/5696 (5).jpg,train/FAKE/5696 (5).jpg,data/raw/prototype/ai_generated/cifake_v3_validation_ai_generated_0026.jpg,1907d34be57261e02c82b75efeeb6db227959a00449a9918d74cf989316f37c7,1907d34be57261e02c82b75efeeb6db227959a00449a9918d74cf989316f37c7,01fea638857d87920cbdc12de9cf0023c9b81abd0015b3ddcd80988a98901445,975,32,32,RGB,JPEG
cifake_v3_validation_ai_generated_0027,validation,ai_generated,1,CIFAKE,3,train,fake,data/interim/cifake_source_v3/train/FAKE/5369 (7).jpg,train/FAKE/5369 (7).jpg,data/raw/prototype/ai_generated/cifake_v3_validation_ai_generated_0027.jpg,57da34047f40f14c1864e2c89adc79cba58813a104f2d3be82b0fe94db798595,57da34047f40f14c1864e2c89adc79cba58813a104f2d3be82b0fe94db798595,01ff304de514375c91335edac39c3b3a8d5d245ae1b73f956b12e234fd6d50b1,989,32,32,RGB,JPEG
cifake_v3_validation_ai_generated_0028,validation,ai_generated,1,CIFAKE,3,train,fake,data/interim/cifake_source_v3/train/FAKE/5374 (9).jpg,train/FAKE/5374 (9).jpg,data/raw/prototype/ai_generated/cifake_v3_validation_ai_generated_0028.jpg,1d0afbd23f50ccc0a52e3c184dfa78287dbfa39244edb15b2390158dea3c73c6,1d0afbd23f50ccc0a52e3c184dfa78287dbfa39244edb15b2390158dea3c73c6,0200dc9221f001cb415c53b1ac92a17a78cf93296d36c089e2ea5b68b8d269a8,834,32,32,RGB,JPEG
cifake_v3_validation_ai_generated_0029,validation,ai_generated,1,CIFAKE,3,train,fake,data/interim/cifake_source_v3/train/FAKE/1024 (4).jpg,train/FAKE/1024 (4).jpg,data/raw/prototype/ai_generated/cifake_v3_validation_ai_generated_0029.jpg,7a2eb672272ec5cfa0ba45214d0af657d92f18e7c91704cb29cb9efea252c5c6,7a2eb672272ec5cfa0ba45214d0af657d92f18e7c91704cb29cb9efea252c5c6,020114a54878c65d764f56b0e2c278ef7e45200e0235d0eafb2eff427472af79,1017,32,32,RGB,JPEG
cifake_v3_validation_ai_generated_0030,validation,ai_generated,1,CIFAKE,3,train,fake,data/interim/cifake_source_v3/train/FAKE/3112 (6).jpg,train/FAKE/3112 (6).jpg,data/raw/prototype/ai_generated/cifake_v3_validation_ai_generated_0030.jpg,fe07854e11d15b92dff5a38f5088ffc2a53dc81b4ad455b2210c11718aa0b600,fe07854e11d15b92dff5a38f5088ffc2a53dc81b4ad455b2210c11718aa0b600,0201b42ea4ca748ab10f9fc41862c4f34e10530efba6384bdab39545f408d8da,927,32,32,RGB,JPEG
cifake_v3_validation_ai_generated_0031,validation,ai_generated,1,CIFAKE,3,train,fake,data/interim/cifake_source_v3/train/FAKE/5628 (6).jpg,train/FAKE/5628 (6).jpg,data/raw/prototype/ai_generated/cifake_v3_validation_ai_generated_0031.jpg,1c2365d73984eaee7ee885b174d1f18129629fb10c6988ce47ac7e5a5501c626,1c2365d73984eaee7ee885b174d1f18129629fb10c6988ce47ac7e5a5501c626,02025c71f2b883b4861c17289e286742d1af6cf2635d4edd2907b13d67ac7108,963,32,32,RGB,JPEG
cifake_v3_validation_ai_generated_0032,validation,ai_generated,1,CIFAKE,3,train,fake,data/interim/cifake_source_v3/train/FAKE/2266 (5).jpg,train/FAKE/2266 (5).jpg,data/raw/prototype/ai_generated/cifake_v3_validation_ai_generated_0032.jpg,2be2c151c2f692d42cd3e565b240f17e1b402cfc1e06a77d793572dc66a7cd3f,2be2c151c2f692d42cd3e565b240f17e1b402cfc1e06a77d793572dc66a7cd3f,02039f9fcd2c3992797dec97dced81b4cabfbab89342caec6f2a9d44cad02932,829,32,32,RGB,JPEG
cifake_v3_validation_ai_generated_0033,validation,ai_generated,1,CIFAKE,3,train,fake,data/interim/cifake_source_v3/train/FAKE/4031 (8).jpg,train/FAKE/4031 (8).jpg,data/raw/prototype/ai_generated/cifake_v3_validation_ai_generated_0033.jpg,d43943b516f7aa809905eb6d78ffe1f8c890e6cf5c6f5f7ad5a83ba83c5cd094,d43943b516f7aa809905eb6d78ffe1f8c890e6cf5c6f5f7ad5a83ba83c5cd094,020453b63bfcacf082e6fa97e283ba9f7336bc6fc71bec3259757f181b18705d,917,32,32,RGB,JPEG
cifake_v3_validation_ai_generated_0034,validation,ai_generated,1,CIFAKE,3,train,fake,data/interim/cifake_source_v3/train/FAKE/3409 (7).jpg,train/FAKE/3409 (7).jpg,data/raw/prototype/ai_generated/cifake_v3_validation_ai_generated_0034.jpg,9d28bad3296dde63b616f59bc6e7d21fc6cdd499ff21cc6b69c5b42d555588e1,9d28bad3296dde63b616f59bc6e7d21fc6cdd499ff21cc6b69c5b42d555588e1,0205589897580a427f6f7fdd9dbda66222556ed7a816d76a8339070ac7e950fa,968,32,32,RGB,JPEG
cifake_v3_validation_ai_generated_0035,validation,ai_generated,1,CIFAKE,3,train,fake,data/interim/cifake_source_v3/train/FAKE/1860 (7).jpg,train/FAKE/1860 (7).jpg,data/raw/prototype/ai_generated/cifake_v3_validation_ai_generated_0035.jpg,3ab5172a63b33ec3a1a537392a6a082188c7ba93887ee1488f59c7586975f7bf,3ab5172a63b33ec3a1a537392a6a082188c7ba93887ee1488f59c7586975f7bf,020702f2a75747932ed5bac7adccc767e7e1b1523d7c6255a50b7261999acd2d,853,32,32,RGB,JPEG
cifake_v3_validation_ai_generated_0036,validation,ai_generated,1,CIFAKE,3,train,fake,data/interim/cifake_source_v3/train/FAKE/4654 (2).jpg,train/FAKE/4654 (2).jpg,data/raw/prototype/ai_generated/cifake_v3_validation_ai_generated_0036.jpg,428c41efd982a3c30a0923216827527370c2bb360c3989a6444e6f97ec0dd5d3,428c41efd982a3c30a0923216827527370c2bb360c3989a6444e6f97ec0dd5d3,0207647ad6b0679044ffe046237899e6dea2f4ad469b0c5cf9b4ed2a0929d110,989,32,32,RGB,JPEG
cifake_v3_validation_ai_generated_0037,validation,ai_generated,1,CIFAKE,3,train,fake,data/interim/cifake_source_v3/train/FAKE/4939 (9).jpg,train/FAKE/4939 (9).jpg,data/raw/prototype/ai_generated/cifake_v3_validation_ai_generated_0037.jpg,613c9110cef7a0a6171e39aa2e2775beac624e5ad02dd356315a9cac294044dc,613c9110cef7a0a6171e39aa2e2775beac624e5ad02dd356315a9cac294044dc,020782413aa0fff818a758fc3c268260e521f31cfd9c8d346fac3c386196d9a7,912,32,32,RGB,JPEG
cifake_v3_validation_ai_generated_0038,validation,ai_generated,1,CIFAKE,3,train,fake,data/interim/cifake_source_v3/train/FAKE/4028 (7).jpg,train/FAKE/4028 (7).jpg,data/raw/prototype/ai_generated/cifake_v3_validation_ai_generated_0038.jpg,16fc90416db26f9350d3b719339e758a6d69ab561efda05dd06c29502b45cc68,16fc90416db26f9350d3b719339e758a6d69ab561efda05dd06c29502b45cc68,020878964acba8573e72fdf3700f153c74544409cededb6ff15c5ba021c537db,1027,32,32,RGB,JPEG
cifake_v3_validation_ai_generated_0039,validation,ai_generated,1,CIFAKE,3,train,fake,data/interim/cifake_source_v3/train/FAKE/5564 (8).jpg,train/FAKE/5564 (8).jpg,data/raw/prototype/ai_generated/cifake_v3_validation_ai_generated_0039.jpg,bfbeb49de49b96d2dd86d8a708ed373dd8d29b4436a925e9268db0a4ab1603df,bfbeb49de49b96d2dd86d8a708ed373dd8d29b4436a925e9268db0a4ab1603df,020894b5675efee027fd09f8f662bec0a8812cfd1d6e4f1f0d0e29655b0b2471,924,32,32,RGB,JPEG
cifake_v3_validation_ai_generated_0040,validation,ai_generated,1,CIFAKE,3,train,fake,data/interim/cifake_source_v3/train/FAKE/3264 (4).jpg,train/FAKE/3264 (4).jpg,data/raw/prototype/ai_generated/cifake_v3_validation_ai_generated_0040.jpg,c0614e3b2fe427495e81e19fe6ecb45b759c64fc51d831985a90e460c1d1bf3c,c0614e3b2fe427495e81e19fe6ecb45b759c64fc51d831985a90e460c1d1bf3c,020988bce222d030efecd6634abed949e6a9375271bcb355269d8ad13adc741d,975,32,32,RGB,JPEG
cifake_v3_validation_ai_generated_0041,validation,ai_generated,1,CIFAKE,3,train,fake,data/interim/cifake_source_v3/train/FAKE/4296 (6).jpg,train/FAKE/4296 (6).jpg,data/raw/prototype/ai_generated/cifake_v3_validation_ai_generated_0041.jpg,b2861f2e0a9e096591bc9995cf602876c0bc42757b6e2410f40b25e16277a524,b2861f2e0a9e096591bc9995cf602876c0bc42757b6e2410f40b25e16277a524,020a36c9e15f4acb790df686ab3a35e277b1510527a227776c640a4f33a02993,841,32,32,RGB,JPEG
cifake_v3_validation_ai_generated_0042,validation,ai_generated,1,CIFAKE,3,train,fake,data/interim/cifake_source_v3/train/FAKE/5511 (8).jpg,train/FAKE/5511 (8).jpg,data/raw/prototype/ai_generated/cifake_v3_validation_ai_generated_0042.jpg,e810d5e79b7c968fc0df737ebdef3cb0c80fb380ee757c0a7465e7de329ffbbe,e810d5e79b7c968fc0df737ebdef3cb0c80fb380ee757c0a7465e7de329ffbbe,020a951d8e76000495c15388c11e901c8398ff0352d471abd8e9f827c11e9aa4,896,32,32,RGB,JPEG
cifake_v3_validation_ai_generated_0043,validation,ai_generated,1,CIFAKE,3,train,fake,data/interim/cifake_source_v3/train/FAKE/5750 (7).jpg,train/FAKE/5750 (7).jpg,data/raw/prototype/ai_generated/cifake_v3_validation_ai_generated_0043.jpg,72d249027b8db56b6f1905ffb0a4d914cf7daf35d69217e49ec648ade1c0c629,72d249027b8db56b6f1905ffb0a4d914cf7daf35d69217e49ec648ade1c0c629,020b8327c25a52fa78f9b095a6a7ea815c116c687f48f928ae3e0e97c4d4766d,899,32,32,RGB,JPEG
cifake_v3_validation_ai_generated_0044,validation,ai_generated,1,CIFAKE,3,train,fake,data/interim/cifake_source_v3/train/FAKE/2414.jpg,train/FAKE/2414.jpg,data/raw/prototype/ai_generated/cifake_v3_validation_ai_generated_0044.jpg,d532e824ac572e137b25f96d0180a4733e213f31390a2e3c723d4b89ccd961d5,d532e824ac572e137b25f96d0180a4733e213f31390a2e3c723d4b89ccd961d5,020bf5657ba2fc2a9fffc1478b1424bffc92aa0b3f341629e9aecb059abe8768,819,32,32,RGB,JPEG
cifake_v3_validation_ai_generated_0045,validation,ai_generated,1,CIFAKE,3,train,fake,data/interim/cifake_source_v3/train/FAKE/4516 (9).jpg,train/FAKE/4516 (9).jpg,data/raw/prototype/ai_generated/cifake_v3_validation_ai_generated_0045.jpg,f6945242c58a48285535940311b81068fd0548ac0a1d0c7bc45639deafff325b,f6945242c58a48285535940311b81068fd0548ac0a1d0c7bc45639deafff325b,020ccced2b146360c999876e83cc72a624c11f8d7a18fc8b4bcda7c5f4dcb955,891,32,32,RGB,JPEG
cifake_v3_validation_ai_generated_0046,validation,ai_generated,1,CIFAKE,3,train,fake,data/interim/cifake_source_v3/train/FAKE/5990 (9).jpg,train/FAKE/5990 (9).jpg,data/raw/prototype/ai_generated/cifake_v3_validation_ai_generated_0046.jpg,82d2c524b43f855e1372dd97c05f15e6748c248ac2626e5d5824531b689f5046,82d2c524b43f855e1372dd97c05f15e6748c248ac2626e5d5824531b689f5046,021060ff247562144857463153e4e8e360a6687bb9e736231ebe90189ea56ebe,880,32,32,RGB,JPEG
cifake_v3_validation_ai_generated_0047,validation,ai_generated,1,CIFAKE,3,train,fake,data/interim/cifake_source_v3/train/FAKE/1773 (8).jpg,train/FAKE/1773 (8).jpg,data/raw/prototype/ai_generated/cifake_v3_validation_ai_generated_0047.jpg,b2ef12ee7437f97000d3eb7328a3092f323a1f88670387cb8dc2f1f58a13f1ba,b2ef12ee7437f97000d3eb7328a3092f323a1f88670387cb8dc2f1f58a13f1ba,02108498bce27ad9722443a8a4df552a6414a0deed1311d9463fd2ad7022bd69,976,32,32,RGB,JPEG
cifake_v3_validation_ai_generated_0048,validation,ai_generated,1,CIFAKE,3,train,fake,data/interim/cifake_source_v3/train/FAKE/3981 (4).jpg,train/FAKE/3981 (4).jpg,data/raw/prototype/ai_generated/cifake_v3_validation_ai_generated_0048.jpg,f69a710de6ac7b6aa3cbdcb3b29f1d1c8647f962edf0d4e5270e9a68f19629b3,f69a710de6ac7b6aa3cbdcb3b29f1d1c8647f962edf0d4e5270e9a68f19629b3,02120aedc429a97113cdd4a58d6aaa3f914059c2e65f1b5b5bc0e359c1359a8f,995,32,32,RGB,JPEG
cifake_v3_validation_ai_generated_0049,validation,ai_generated,1,CIFAKE,3,train,fake,data/interim/cifake_source_v3/train/FAKE/4282.jpg,train/FAKE/4282.jpg,data/raw/prototype/ai_generated/cifake_v3_validation_ai_generated_0049.jpg,2f50fd1d817292e22c9e4dd24ac2fcde074d5ad1d0dd982c7f65b7cbbee89ecb,2f50fd1d817292e22c9e4dd24ac2fcde074d5ad1d0dd982c7f65b7cbbee89ecb,0213c299ce74b2c822880e93a4a5ac398fc743f2119d81ad3a64307af8cc1883,829,32,32,RGB,JPEG
cifake_v3_validation_ai_generated_0050,validation,ai_generated,1,CIFAKE,3,train,fake,data/interim/cifake_source_v3/train/FAKE/5241.jpg,train/FAKE/5241.jpg,data/raw/prototype/ai_generated/cifake_v3_validation_ai_generated_0050.jpg,a4952aae80c77718ea40b08a77a806b1e0a2428d27fa18db956b6c6151c8abde,a4952aae80c77718ea40b08a77a806b1e0a2428d27fa18db956b6c6151c8abde,0215f47b1b33da5352f28f9fb9738df3ad5fe21d87ac929fc52bd990cd5eec67,888,32,32,RGB,JPEG
cifake_v3_validation_ai_generated_0051,validation,ai_generated,1,CIFAKE,3,train,fake,data/interim/cifake_source_v3/train/FAKE/3309 (9).jpg,train/FAKE/3309 (9).jpg,data/raw/prototype/ai_generated/cifake_v3_validation_ai_generated_0051.jpg,ef6edb6cdb52fdb1f5450b8744088467edf7726799e8934cd98ef577db4a2761,ef6edb6cdb52fdb1f5450b8744088467edf7726799e8934cd98ef577db4a2761,021697f40789fb1e287304b7fe7f57fd7d7e349dbe40ed54c91188f7c54b6a62,783,32,32,RGB,JPEG
cifake_v3_validation_ai_generated_0052,validation,ai_generated,1,CIFAKE,3,train,fake,data/interim/cifake_source_v3/train/FAKE/4506 (8).jpg,train/FAKE/4506 (8).jpg,data/raw/prototype/ai_generated/cifake_v3_validation_ai_generated_0052.jpg,b39e4626e521c34b749f6b577c79b9a374df4e8a868ff4be8412cfd5ce89c89d,b39e4626e521c34b749f6b577c79b9a374df4e8a868ff4be8412cfd5ce89c89d,0216f6b14760b496218488c95485ea7ab8d754e85558a0534a1efa712b291a0d,1018,32,32,RGB,JPEG
cifake_v3_validation_ai_generated_0053,validation,ai_generated,1,CIFAKE,3,train,fake,data/interim/cifake_source_v3/train/FAKE/3479 (6).jpg,train/FAKE/3479 (6).jpg,data/raw/prototype/ai_generated/cifake_v3_validation_ai_generated_0053.jpg,86a8bb1231fe1532ae59f6076d4cc64624ef102916c186743034ca772f01f013,86a8bb1231fe1532ae59f6076d4cc64624ef102916c186743034ca772f01f013,0219a2e932d0821feddf089c9ecfd5aef37ea1628af4591a137484e549a2d210,1032,32,32,RGB,JPEG
cifake_v3_validation_ai_generated_0054,validation,ai_generated,1,CIFAKE,3,train,fake,data/interim/cifake_source_v3/train/FAKE/1667 (9).jpg,train/FAKE/1667 (9).jpg,data/raw/prototype/ai_generated/cifake_v3_validation_ai_generated_0054.jpg,f6c2ae2376be5e8cf6d8f19d0dfba17754ae0ab88fad406644bee345baa19427,f6c2ae2376be5e8cf6d8f19d0dfba17754ae0ab88fad406644bee345baa19427,0219d2269081bbdb41a5debc360d1c1aa62cbaa3be1788efd31bae25c9e0f26e,904,32,32,RGB,JPEG
cifake_v3_validation_ai_generated_0055,validation,ai_generated,1,CIFAKE,3,train,fake,data/interim/cifake_source_v3/train/FAKE/2395 (5).jpg,train/FAKE/2395 (5).jpg,data/raw/prototype/ai_generated/cifake_v3_validation_ai_generated_0055.jpg,81a032f7bade7dc387804fb24cc7b2f397802c69a5d1072dbdbd9980ef60e0c8,81a032f7bade7dc387804fb24cc7b2f397802c69a5d1072dbdbd9980ef60e0c8,021ac7fbef41db16f942da4fa73ca5192098faf21f88fb2438bc350df0af27f6,857,32,32,RGB,JPEG
cifake_v3_validation_ai_generated_0056,validation,ai_generated,1,CIFAKE,3,train,fake,data/interim/cifake_source_v3/train/FAKE/1843 (5).jpg,train/FAKE/1843 (5).jpg,data/raw/prototype/ai_generated/cifake_v3_validation_ai_generated_0056.jpg,2af31bba944379c4f02e9d22d590f3dc78fcc71e1c7257e283bc9f4fcd5244a7,2af31bba944379c4f02e9d22d590f3dc78fcc71e1c7257e283bc9f4fcd5244a7,021b6f27d55925a1180d1b9dac9520170ee9b038cf49bf18513c69655c71a5bc,895,32,32,RGB,JPEG
cifake_v3_validation_ai_generated_0057,validation,ai_generated,1,CIFAKE,3,train,fake,data/interim/cifake_source_v3/train/FAKE/3262 (2).jpg,train/FAKE/3262 (2).jpg,data/raw/prototype/ai_generated/cifake_v3_validation_ai_generated_0057.jpg,760e954155aec561eb66c29a30593e01881200f5cb7b2963b9441ab63818eeb9,760e954155aec561eb66c29a30593e01881200f5cb7b2963b9441ab63818eeb9,021d2885291d502f2682adfc538d6f66f7df462a56ce99e1d615b8bfa19e8829,876,32,32,RGB,JPEG
cifake_v3_validation_ai_generated_0058,validation,ai_generated,1,CIFAKE,3,train,fake,data/interim/cifake_source_v3/train/FAKE/3154 (7).jpg,train/FAKE/3154 (7).jpg,data/raw/prototype/ai_generated/cifake_v3_validation_ai_generated_0058.jpg,6a1913a06cd223b96d3e03aac39fbbe0f4697f88a14708940805da5d7cabac70,6a1913a06cd223b96d3e03aac39fbbe0f4697f88a14708940805da5d7cabac70,021ec76d19b87105cd26342798668eb3b13254dfa62a1af2562ae29ef2b05367,985,32,32,RGB,JPEG
cifake_v3_validation_ai_generated_0059,validation,ai_generated,1,CIFAKE,3,train,fake,data/interim/cifake_source_v3/train/FAKE/5082 (7).jpg,train/FAKE/5082 (7).jpg,data/raw/prototype/ai_generated/cifake_v3_validation_ai_generated_0059.jpg,09c1827e5e11724cbfd909fa0b8624a6abdb49d647a0122e7c5416e06a5a3953,09c1827e5e11724cbfd909fa0b8624a6abdb49d647a0122e7c5416e06a5a3953,021ed275a22bf1190660ac18e42ebc15da6f6989600c8fcde8350900e1ff42c3,915,32,32,RGB,JPEG
cifake_v3_validation_ai_generated_0060,validation,ai_generated,1,CIFAKE,3,train,fake,data/interim/cifake_source_v3/train/FAKE/5491 (8).jpg,train/FAKE/5491 (8).jpg,data/raw/prototype/ai_generated/cifake_v3_validation_ai_generated_0060.jpg,bfa8775ec821886025d38bf5e657b3254c94db9eb09cee7818720c3fd6ec38b0,bfa8775ec821886025d38bf5e657b3254c94db9eb09cee7818720c3fd6ec38b0,021edcf94b10c217d69755996e5489c601f6165facde4c6c7bd51cef7ec9d4d4,950,32,32,RGB,JPEG
cifake_v3_validation_ai_generated_0061,validation,ai_generated,1,CIFAKE,3,train,fake,data/interim/cifake_source_v3/train/FAKE/1998 (10).jpg,train/FAKE/1998 (10).jpg,data/raw/prototype/ai_generated/cifake_v3_validation_ai_generated_0061.jpg,509c141dccfbfa7cd16c4052e6cafdf1d1a4f666e5a7bd199a0c066b7559e75a,509c141dccfbfa7cd16c4052e6cafdf1d1a4f666e5a7bd199a0c066b7559e75a,021f03f88b8cc02d9766810c484246255223f02f2b779f5dc2168c19e6bdda7e,970,32,32,RGB,JPEG
cifake_v3_validation_ai_generated_0062,validation,ai_generated,1,CIFAKE,3,train,fake,data/interim/cifake_source_v3/train/FAKE/2290 (7).jpg,train/FAKE/2290 (7).jpg,data/raw/prototype/ai_generated/cifake_v3_validation_ai_generated_0062.jpg,567a1fa19da8422a614cf03370983035ccd472be343c775b7fbb2c94844dd463,567a1fa19da8422a614cf03370983035ccd472be343c775b7fbb2c94844dd463,021f6a96bf9dae71e2988f4e147837e7b0411350a74b9dc584ad588177231b4f,894,32,32,RGB,JPEG
cifake_v3_validation_ai_generated_0063,validation,ai_generated,1,CIFAKE,3,train,fake,data/interim/cifake_source_v3/train/FAKE/1309 (8).jpg,train/FAKE/1309 (8).jpg,data/raw/prototype/ai_generated/cifake_v3_validation_ai_generated_0063.jpg,0cdb978b649eb2149f956635643aea2afc71ae2508e7ebbdd032e69a03911e73,0cdb978b649eb2149f956635643aea2afc71ae2508e7ebbdd032e69a03911e73,02209fada29b62ecdc3bdad954450b0a5ead1c66fbf02e472175a6baa8e1f85e,927,32,32,RGB,JPEG
cifake_v3_validation_ai_generated_0064,validation,ai_generated,1,CIFAKE,3,train,fake,data/interim/cifake_source_v3/train/FAKE/3207 (8).jpg,train/FAKE/3207 (8).jpg,data/raw/prototype/ai_generated/cifake_v3_validation_ai_generated_0064.jpg,e53539f451ee3faa24e5e0346fd9d759e40a5ac0f34d5bb1fff8205333a5e242,e53539f451ee3faa24e5e0346fd9d759e40a5ac0f34d5bb1fff8205333a5e242,0221637e64c653dfb811e4c21b6cbb0b801a79920beb0a9e44bd8473c4092909,930,32,32,RGB,JPEG
cifake_v3_validation_ai_generated_0065,validation,ai_generated,1,CIFAKE,3,train,fake,data/interim/cifake_source_v3/train/FAKE/3547 (6).jpg,train/FAKE/3547 (6).jpg,data/raw/prototype/ai_generated/cifake_v3_validation_ai_generated_0065.jpg,17a47449b3a950bf74bb4a739de648ae0471f336e1263b1475279bdfef84cc59,17a47449b3a950bf74bb4a739de648ae0471f336e1263b1475279bdfef84cc59,0226b395d840d6c071cf633d4d264c7ab0b3be835d54b5c3e0c0bf4935dc535f,987,32,32,RGB,JPEG
cifake_v3_validation_ai_generated_0066,validation,ai_generated,1,CIFAKE,3,train,fake,data/interim/cifake_source_v3/train/FAKE/4888 (4).jpg,train/FAKE/4888 (4).jpg,data/raw/prototype/ai_generated/cifake_v3_validation_ai_generated_0066.jpg,7a3b5cf2e5eb5b9feefb5c255274a28ad33051eca711093f08b30f1f0e320649,7a3b5cf2e5eb5b9feefb5c255274a28ad33051eca711093f08b30f1f0e320649,0227b03a42408efb9314dee91936eccc183d20a1a42d018e298de6dba7ed3adb,1038,32,32,RGB,JPEG
cifake_v3_validation_ai_generated_0067,validation,ai_generated,1,CIFAKE,3,train,fake,data/interim/cifake_source_v3/train/FAKE/3656.jpg,train/FAKE/3656.jpg,data/raw/prototype/ai_generated/cifake_v3_validation_ai_generated_0067.jpg,5f24091f0b9596925d34fcd1f650423fb3dcb3ce6a81a7831666a449f5339c68,5f24091f0b9596925d34fcd1f650423fb3dcb3ce6a81a7831666a449f5339c68,022947108d01ca86401ba4aef21e06e42aaa9f89b138dd9f57bda94a3e174a3c,903,32,32,RGB,JPEG
cifake_v3_validation_ai_generated_0068,validation,ai_generated,1,CIFAKE,3,train,fake,data/interim/cifake_source_v3/train/FAKE/4692 (2).jpg,train/FAKE/4692 (2).jpg,data/raw/prototype/ai_generated/cifake_v3_validation_ai_generated_0068.jpg,59530957ed9c9687fa5485d86bd64a59e6de1e87a1f31cf3f714493587f5eea6,59530957ed9c9687fa5485d86bd64a59e6de1e87a1f31cf3f714493587f5eea6,0229ad36cb5ce9c694a940f02d02629cd25edf9fa84135190dbca9a3d3c911f7,926,32,32,RGB,JPEG
cifake_v3_validation_ai_generated_0069,validation,ai_generated,1,CIFAKE,3,train,fake,data/interim/cifake_source_v3/train/FAKE/4892 (6).jpg,train/FAKE/4892 (6).jpg,data/raw/prototype/ai_generated/cifake_v3_validation_ai_generated_0069.jpg,be0a6200afba82f140246a62d6d1aebb50d18b654e089c7e82ee321ec2784f09,be0a6200afba82f140246a62d6d1aebb50d18b654e089c7e82ee321ec2784f09,022aaf848b1e3a96e71b8281936d179b3ad239ef4658d21af01c42eb8506caee,1037,32,32,RGB,JPEG
cifake_v3_validation_ai_generated_0070,validation,ai_generated,1,CIFAKE,3,train,fake,data/interim/cifake_source_v3/train/FAKE/3774 (9).jpg,train/FAKE/3774 (9).jpg,data/raw/prototype/ai_generated/cifake_v3_validation_ai_generated_0070.jpg,031e2822426693287ce5d8f1edf6daff7e6f6074ce0add2e3129403c4883ebc4,031e2822426693287ce5d8f1edf6daff7e6f6074ce0add2e3129403c4883ebc4,022bf9f3ed6e69dfe54a5a38fa3b0a9c0d23eaee377d305cbfcdb085b46a436b,1034,32,32,RGB,JPEG
cifake_v3_validation_ai_generated_0071,validation,ai_generated,1,CIFAKE,3,train,fake,data/interim/cifake_source_v3/train/FAKE/1986 (10).jpg,train/FAKE/1986 (10).jpg,data/raw/prototype/ai_generated/cifake_v3_validation_ai_generated_0071.jpg,50a34bb0b1fe7a9889b18adbdce7bbdd55ebf0c3922cfaea3ecc2524c8cc7e28,50a34bb0b1fe7a9889b18adbdce7bbdd55ebf0c3922cfaea3ecc2524c8cc7e28,022c1cab37e84c387a96511ac39a83d4e6f548f3c4c36d754fc4347dc72ba23b,853,32,32,RGB,JPEG
